ID_Analysis	Group	CAT_sum	ANI_sum	Ca_epm	Mg_epm	NaK_epm	HCO3CO3_epm	SO4_epm	CL_epm
1546	2	5.92	5.697	51.419	44.476	4.105	46.024	52.993	0.983
1547	2	5.548	5.33	62.058	35.598	2.343	91.332	3.902	4.765
1548	2	6.234	6.388	63.234	30.366	6.4	84.659	7.827	7.514
1549	2	0.768	0.758	38.932	21.484	39.583	2.111	49.472	48.417
1550	2	2.834	2.668	88.038	5.822	6.14	87.856	1.574	10.57
1551	2	8.666	8.131	78.895	17.09	4.016	90.702	4.095	5.202
1552	2	14.06	11.413	50.043	15.804	34.154	36.765	21.712	41.523
1553	2	7.728	7.345	61.348	28.753	9.899	75.861	8.781	15.357
1554	2	14.796	13.659	35.077	33.367	31.556	57.83	9.752	32.418
1555	2	18.905	17.749	12.933	30.902	56.165	22.807	24.751	52.442
1556	2	6.595	6.212	54.481	41.168	4.352	71.491	20.782	7.727
1557	2	5.166	4.495	85.966	4.781	9.253	78.398	11.568	10.033
1558	2	14.977	13.299	79.302	16.485	4.213	16.392	76.397	7.211
1559	2	4.309	4.137	55.581	38.199	6.22	90.331	3.529	6.14
1560	2	6.423	5.78	48.171	38.44	13.389	71.176	5.398	23.426
1561	2	1.971	1.893	73.415	20.852	5.733	95.246	3.275	1.479
1562	2	3.224	2.86	49.535	17.866	32.599	47.552	5.105	47.343
1563	2	10.641	9.39	46.424	44.855	8.721	26.006	58.978	15.016
1564	2	6.368	5.785	56.423	15.499	28.078	49.3	8.28	42.42
1565	2	5.762	5.312	63.225	29.99	6.786	74.661	16.849	8.49
1566	2	8.338	6.807	41.293	29.611	29.096	54.899	23.549	21.551
1567	2	7.532	7.771	60.953	21.853	17.193	38.451	48.488	13.061
1568	2	7.433	6.69	46.32	30.997	22.683	59.776	22.093	18.132
1569	2	6.198	6.187	45.886	30.542	23.572	68.87	6.061	25.069
1570	2	16.429	14.4	67.43	16.526	16.045	26.743	61.306	11.951
1571	2	17.959	16.126	53.349	21.538	25.113	23.577	60.678	15.745
1572	2	5.728	5.409	40.939	18.68	40.381	43.021	23.091	33.888
1573	2	7.324	6.717	76.311	16.849	6.841	61.248	12.714	26.038
1574	2	13.99	12.15	51.723	21.172	27.105	40.469	29.819	29.712
1575	2	2.59	2.129	48.185	31.776	20.039	57.727	26.397	15.876
1576	2	1.694	1.835	44.215	19.421	36.364	75.913	5.668	18.42
1577	2	15.156	14.113	49.386	14.113	36.5	30.079	7.964	61.957
1578	2	7.626	7.283	45.148	53.947	0.905	94.068	3.996	1.936
1579	2	2.566	1.262	15.549	57.716	26.734	25.99	18.146	55.864
1580	2	6.925	6.484	43.235	46.339	10.426	55.352	29.858	14.79
1581	2	5.021	4.222	48.695	40.968	10.337	86.168	2.463	11.369
1582	2	12.304	12.326	56.778	40.125	3.097	23.414	75.669	0.917
1583	2	15.756	11.314	65.88	19.846	14.274	35.346	29.998	34.656
1584	2	16.102	14.476	45.56	32.195	22.246	47.776	23.584	28.641
1585	2	4.505	3.969	60.932	21.909	17.159	66.062	10.481	23.457
1586	2	5.624	4.841	70.982	14.634	14.385	64.656	21.938	13.406
1587	2	13.294	13.516	31.157	25.997	42.846	46.249	12.015	41.736
1588	2	21.688	20.688	24.391	18.591	57.018	14.733	26.368	58.899
1589	2	8.826	8.395	60.503	26.105	13.392	36.117	49.101	14.783
1590	2	11.81	10.703	65.495	27.875	6.63	61.254	28.207	10.539
1591	2	5.537	4.981	65.794	19.325	14.882	79.964	4.176	15.86
1592	2	10.636	9.881	27.209	23.985	48.806	20.899	7.165	71.936
1593	2	17.149	16.089	34.626	20.153	45.221	32.041	22.904	45.056
1594	2	8.11	6.932	44.303	7.102	48.594	40.19	6.91	52.9
1595	2	8.606	8.545	44.074	48.768	7.158	46.987	44.096	8.917
1596	2	14.37	8.042	52.436	39.513	8.051	38.112	28.214	33.673
1597	2	10.175	9.424	47.577	23.45	28.973	58.256	9.72	32.025
1598	2	21.881	19.684	44.701	30.46	24.839	27.977	41.358	30.664
1599	2	22.733	21.968	44.341	32.217	23.442	13.652	59.896	26.452
1600	2	5.185	4.776	78.92	12.69	8.39	84.757	6.972	8.271
1601	2	8.126	8.428	34.999	36.451	28.55	36.367	28.156	35.477
1602	2	23.187	20.215	26.04	20.585	53.375	13.703	13.183	73.114
1603	2	8.013	8.035	46.712	51.342	1.947	73.964	23.584	2.452
1604	2	11.732	10.076	54.449	25.247	20.303	46.189	31.411	22.4
1605	2	6.738	6.301	77.026	15.88	7.094	89.732	1.317	8.951
1606	2	7.231	6.278	73.849	15.931	10.22	78.05	10.274	11.676
1607	2	18.036	17.311	55.339	37.869	6.792	18.272	75.051	6.678
1608	2	13.215	12.153	32.1	26.773	41.128	30.881	24.323	44.796
1609	2	23.911	22.309	23.792	20.995	55.213	19.983	12.878	67.139
1610	2	6.796	6.399	64.612	30.268	5.121	74.277	18.222	7.501
1611	2	10.716	10.087	34.929	24.571	40.5	41.43	17.746	40.825
1612	2	15.834	14.999	31.199	31.18	37.622	19.995	53.304	26.702
1613	2	27.532	25.531	63.076	27.797	9.128	12.197	77.306	10.497
1614	2	12.117	11.763	39.539	29.884	30.577	55.309	20.709	23.982
1615	2	10.619	9.621	55.919	35.644	8.438	45.141	43.717	11.142
1616	2	8.291	7.982	54.167	29.779	16.054	46.204	32.598	21.198
1617	2	4.85	4.331	65.856	23.753	10.392	68.483	25.006	6.511
1618	2	4.63	4.427	57.127	31.987	10.886	85.543	2.349	12.108
1619	2	12.547	11.402	42.951	14.426	42.624	43.124	9.13	47.746
1620	2	12.485	10.014	42.371	21.746	35.883	49.591	9.567	40.843
1621	2	4.534	4.366	51.72	38.112	10.168	82.203	8.108	9.689
1622	2	10.818	10.025	23.063	43.354	33.583	10.135	36.968	52.898
1623	2	18.07	14.412	55.783	21.406	22.811	28.199	46.947	24.854
1624	2	6.377	6.18	56.343	42.575	1.082	90.162	5.728	4.11
1625	2	14.267	13.035	41.971	31.149	26.88	34.576	42.486	22.938
1626	2	8.025	4.911	44.15	19.477	36.374	15.129	36.042	48.829
1627	2	14.974	13.151	47.99	18.686	33.324	26.044	32.773	41.183
1628	2	6.37	5.919	69.717	7.755	22.527	53.996	5.981	40.024
1629	2	1.525	1.525	52.328	43.148	4.525	90.361	4.066	5.574
1630	2	6.909	5.957	62.846	23.824	13.33	74.836	10.492	14.672
1631	2	5.627	4.113	53.208	27.777	19.015	9.166	33.917	56.917
1632	2	9.073	8.537	53.356	44.44	2.204	43.575	56.097	0.328
1633	2	4.409	4.496	64.504	20.526	14.969	85.654	5.56	8.786
1634	2	6.2	5.764	40.242	31.855	27.903	51.752	19.865	28.383
1635	2	4.111	3.965	29.141	18.025	52.834	70.694	1.564	27.743
1636	2	0.595	0.547	16.807	27.731	55.462	14.991	7.678	77.331
1637	2	23.835	23.529	60.717	28.999	10.283	20.269	60.789	18.943
1638	2	12.76	11.63	35.196	30.313	34.491	63.276	8.59	28.134
1639	2	9.464	8.023	50.623	23.478	25.898	66.185	6.743	27.072
1640	2	1.106	1.084	81.193	14.919	3.888	80.166	17.251	2.583
1641	2	4.094	4.059	73.131	16.072	10.796	96.699	0.517	2.784
1642	2	10.306	9.987	29.051	44.712	26.237	32.983	8.551	58.466
1643	2	8.589	8.578	49.389	31.61	19.001	48.916	28.398	22.686
1644	2	6.063	6.134	46.907	44.78	8.313	65.993	23.427	10.58
1645	2	27.341	25.734	50.375	38.525	11.101	20.187	70.385	9.427
1646	2	10.445	9.868	29.143	31.517	39.339	15.282	46.413	38.306
1647	2	5.974	5.491	90.208	6.88	2.913	90.439	4.935	4.626
1648	2	7.634	4.065	64.056	29.107	6.838	60.074	20.492	19.434
1649	2	13.901	13.168	58.154	20.718	21.128	42.543	40.317	17.14
1650	2	13.413	12.839	29.762	26.996	43.242	50.035	4.05	45.915
1651	2	3.632	3.335	78.304	18.117	3.579	89.925	5.007	5.067
1652	2	7.959	7.249	25.707	19.638	54.655	45.896	5.463	48.641
1653	2	0.866	0.83	40.3	9.469	50.231	29.639	12.53	57.831
1654	2	18.722	17.616	52.51	28.127	19.362	28.468	47.514	24.018
1655	2	6.422	6.009	80.037	17.938	2.024	79.098	20.436	0.466
1656	2	10.07	9.985	43.118	51.48	5.402	55.804	40.24	3.956
1657	2	7.313	7.566	60.727	32.627	6.646	62.821	29.725	7.454
1658	2	3.629	3.477	78.369	11.325	10.306	78.257	9.577	12.166
1659	2	4.111	3.854	83.751	12.017	4.233	84.613	10.275	5.112
1660	2	9.769	9.67	53.639	32.849	13.512	56.163	31.003	12.834
1661	2	6.254	6.217	47.074	22.37	30.556	52.984	24.787	22.229
1662	2	4.359	4.081	70.98	26.428	2.592	91.963	4.582	3.455
1663	2	5.648	5.001	68.909	21.848	9.242	68.826	17.077	14.097
1664	2	3.575	3.642	71.189	27.608	1.203	96.76	1.702	1.538
1665	2	10.667	9.201	34.621	26.999	38.38	53.788	4.521	41.691
1666	2	18.42	17.419	29.256	17.421	53.322	25.765	20.799	53.436
1667	2	9.7	9.141	61.732	22.052	16.216	53.266	34.394	12.34
1668	2	4.139	4.187	61.488	35.782	2.73	81.037	14.927	4.036
1669	2	7.165	6.824	60.6	9.184	30.216	51.392	10.991	37.617
1670	2	4.997	4.954	51.931	29.638	18.431	82.035	7.146	10.82
1671	2	20.252	18.928	46.82	36.569	16.611	22.512	69.294	8.194
1672	2	5.006	5.262	60.807	37.815	1.378	91.258	7.127	1.615
1673	2	20.442	19.735	31.249	12.078	56.673	21.677	13.291	65.032
1674	2	11.446	10.978	45.78	24.445	29.775	38.222	17.071	44.708
1675	2	27.427	21.964	55.31	30.003	14.686	20.074	20.852	59.074
1676	2	12.619	8.772	63.666	20.216	16.119	45.03	15.424	39.546
1677	2	9.621	9.079	36.306	25.663	38.031	48.199	4.582	47.219
1678	2	11.903	10.706	29.346	28.346	42.309	54.801	3.307	41.892
1679	2	9.462	8.861	40.087	46.967	12.947	54.012	35.481	10.507
1680	2	12.155	10.346	65.685	23.019	11.296	58.138	28.774	13.087
1681	2	9.332	8.642	51.875	38.802	9.323	53.853	2.407	43.74
1682	2	4.481	4.561	66.815	23.879	9.306	89.651	0.46	9.888
1683	2	6.727	6.627	37.089	39.141	23.77	69.594	7.847	22.559
1684	2	21.712	20.571	52.865	17.815	29.32	29.002	23.28	47.718
1685	2	10.943	9.576	48.341	39.103	12.556	40.904	20.217	38.878
1686	2	6.615	6.521	59.592	36.07	4.339	94.081	1.595	4.324
1687	2	5.071	5.145	52.159	42.181	5.66	94.111	0.408	5.481
1688	2	12.351	10.002	45.251	37.309	17.44	37.682	31.014	31.304
1689	2	13.161	11.942	42.086	11.253	46.661	35.547	16.036	48.417
1690	2	12.055	11.39	45.533	43.003	11.464	62.739	31.071	6.19
1691	2	8.522	7.943	50.364	26.074	23.563	47.048	24.902	28.05
1692	2	2.903	2.91	44.678	53.841	1.481	91.34	5.739	2.921
1693	2	13.98	12.535	37.84	27.074	35.086	25.888	36.538	37.575
1694	2	7.495	6.799	54.596	34.036	11.368	60.024	3.059	36.917
1695	2	5.993	6.139	64.125	27.465	8.41	25.102	63.414	11.484
1696	2	4.918	4.458	87.271	3.355	9.374	88.762	0.471	10.767
1697	2	11.532	9.979	47.164	32.111	20.725	42.209	35.464	22.327
1698	2	9.809	9.191	23.407	32.715	43.878	36.373	12.686	50.941
1699	2	1.251	1.412	67.786	19.744	12.47	67.422	26.558	6.02
1700	2	0.94	0.89	10.638	17.553	71.809	40.562	2.36	57.079
1701	2	7.229	6.785	54.53	31.872	13.598	75.505	8.283	16.212
1702	2	9.215	9.072	64.438	15.182	20.38	61.453	14.914	23.633
1703	2	9.238	9.686	80.494	17.818	1.689	48.389	49.866	1.745
1704	2	8.088	7.837	39.491	37.648	22.861	63.57	18.068	18.362
1705	2	7.337	7.196	42.851	53.837	3.312	55.35	38.772	5.878
1706	2	6.545	6.334	48.037	36.455	15.508	62.093	31.228	6.678
1707	2	5.375	4.849	74.27	16.837	8.893	89.895	4.29	5.816
1708	2	4.745	4.403	71.507	24.278	4.215	94.913	1.885	3.202
1709	2	24.868	23.967	21.473	20.846	57.681	13.948	9.555	76.497
1710	2	9.098	9.637	25.236	19.894	54.869	72.855	4.317	22.829
1711	2	16.634	13.732	52.501	22.262	25.237	33.061	30.17	36.768
1712	2	7.091	6.681	51.375	46.425	2.2	45.876	53.285	0.838
1713	2	4.487	4.313	21.128	12.837	66.035	67.262	7.234	25.504
1714	2	5.852	5.343	75.034	18.284	6.681	65.338	27.269	7.393
1715	2	16.499	14.367	57.767	19.953	22.28	51.444	26.373	22.183
1716	2	18.439	18.013	34.102	11.6	54.298	26.386	13.64	59.973
1717	2	10.46	9.517	37.208	24.388	38.403	54.25	7.219	38.531
1718	2	9.31	9.038	56.284	24.748	18.969	50.232	29.487	20.281
1719	2	10.94	10.913	38.318	39.113	22.569	37.093	37.579	25.328
1720	2	3.893	3.44	38.454	57.077	4.47	79.099	12.703	8.198
1721	2	3.991	3.888	67.527	18.567	13.906	67.438	16.59	15.972
1722	2	5.475	5.242	71.087	16.53	12.384	57.841	29.779	12.381
1723	2	5.074	4.713	83.603	9.736	6.661	55.994	36.219	7.787
1724	2	6.718	6.675	31.944	23.266	44.79	61.738	12.479	25.783
1725	2	17.572	15.816	56.801	23.412	19.787	30.671	44.36	24.968
1726	2	14.102	13.215	42.462	30.343	27.195	31.752	46.477	21.771
1727	2	5.59	5.148	79.445	10.304	10.25	84.052	4.448	11.5
1728	2	31.78	31.583	62.026	35.214	2.76	14.425	80.752	4.822
1729	2	7.993	7.61	54.936	36.032	9.033	31.445	58.541	10.013
1730	2	8.762	8.202	37.024	11.265	51.712	32.175	16.24	51.585
1731	2	8.343	8.037	24.524	32.542	42.934	80.752	9.071	10.178
1732	2	5.775	5.434	81.229	14.251	4.519	91.075	1.141	7.784
1733	2	4.333	4.068	44.911	47.473	7.616	78.564	13.815	7.62
1734	2	11.653	9.658	36.832	26.131	37.038	44.461	6.471	49.068
1735	2	18.2	14.761	31.258	24.868	43.874	19.877	28.914	51.209
1736	2	5.102	4.92	46.942	50.0	3.058	90.61	4.228	5.163
1737	2	11.39	10.803	67.032	12.283	20.685	31.76	46.83	21.411
1738	2	0.589	0.62	42.445	28.014	29.542	29.032	43.71	27.258
1739	2	18.255	15.117	53.306	18.932	27.762	23.741	26.44	49.818
1740	2	10.424	9.866	43.563	24.472	31.965	38.202	28.066	33.732
1741	2	8.939	9.381	59.179	23.012	17.81	51.711	40.166	8.123
1742	2	5.865	5.239	51.901	37.886	10.213	43.482	42.527	13.991
1743	2	4.18	3.908	79.976	13.78	6.244	85.133	6.934	7.932
1744	2	16.964	14.63	47.064	17.461	35.475	32.488	34.156	33.356
1745	2	15.216	13.342	33.123	29.206	37.671	28.864	26.525	44.611
1746	2	11.206	8.354	54.774	19.088	26.138	57.481	6.727	35.791
1747	2	17.859	16.976	46.946	34.56	18.495	25.583	63.283	11.133
1748	2	7.269	7.235	35.7	28.298	36.002	60.981	9.786	29.233
1749	2	8.248	7.389	62.318	28.928	8.754	49.019	34.944	16.037
1750	2	2.822	2.442	86.641	8.753	4.607	83.907	6.839	9.255
1751	2	8.137	7.633	60.096	32.358	7.546	74.296	21.276	4.428
1752	2	10.21	7.985	58.159	33.849	7.992	44.534	37.808	17.658
1753	2	5.448	5.303	32.966	33.223	33.811	68.603	7.467	23.93
1754	2	11.418	10.324	58.565	12.253	29.182	44.769	6.054	49.177
1755	2	19.642	18.387	32.522	13.405	54.073	25.491	16.985	57.524
1756	2	4.922	5.041	74.015	18.387	7.599	89.407	3.313	7.28
1757	2	4.639	4.389	67.773	26.601	5.626	77.307	8.544	14.149
1758	2	18.98	17.584	23.135	27.745	49.12	25.353	8.877	65.77
1759	2	10.794	11.873	28.59	27.636	43.774	54.165	9.576	36.259
1760	2	10.696	8.813	51.786	32.311	15.903	47.044	35.675	17.281
1761	2	8.022	7.185	40.439	45.138	14.423	68.434	15.073	16.493
1762	2	24.463	23.014	26.926	30.945	42.129	20.879	26.054	53.068
1763	2	1.216	1.179	45.148	27.056	27.796	65.31	3.562	31.128
1764	2	4.075	3.793	25.718	14.135	60.147	19.009	4.403	76.588
1765	2	14.713	14.365	47.482	34.677	17.841	47.463	30.15	22.388
1766	2	9.141	8.421	34.394	32.403	33.202	42.822	22.005	35.174
1767	2	25.768	25.862	19.559	21.717	58.724	24.082	6.117	69.801
1768	2	1.089	1.092	45.822	30.211	23.967	51.007	43.864	5.128
1769	2	9.464	8.478	36.908	40.871	22.221	40.788	36.589	22.623
1770	2	14.425	13.74	81.643	14.26	4.097	25.408	68.639	5.953
1771	2	7.641	6.959	58.775	33.386	7.839	73.717	10.476	15.807
1772	2	4.909	4.641	25.423	68.731	5.846	87.05	8.08	4.87
1773	2	7.285	6.892	61.647	35.017	3.336	62.072	33.836	4.092
1774	2	8.676	8.054	58.091	35.097	6.812	39.471	52.471	8.058
1775	2	5.654	5.49	38.84	49.487	11.673	80.729	7.96	11.311
1776	2	6.714	6.033	59.458	29.416	11.126	52.428	35.886	11.686
1777	2	6.581	6.177	50.798	36.256	12.946	86.223	8.758	5.019
1778	2	5.793	5.446	42.206	21.302	36.492	56.574	4.591	38.836
1779	2	8.206	6.327	60.2	10.029	29.771	34.977	11.522	53.501
1780	2	4.541	4.306	49.46	47.104	3.435	91.732	6.294	1.974
1781	2	3.456	3.38	17.332	23.814	58.854	10.178	5.533	84.29
1782	2	3.959	3.714	81.94	10.381	7.679	82.068	7.297	10.635
1783	2	14.487	12.149	52.702	17.043	30.255	34.67	26.562	38.769
1784	2	3.72	3.669	59.032	39.812	1.156	57.618	40.856	1.526
1785	2	5.143	5.099	4.861	1.594	93.545	66.856	20.416	12.728
1786	2	5.321	4.901	49.709	29.374	20.917	65.538	13.161	21.302
1787	2	20.869	18.582	37.065	42.192	20.744	8.465	65.881	25.654
1788	2	6.18	5.852	53.301	39.951	6.748	69.173	23.12	7.707
1789	2	13.231	12.563	19.991	18.033	61.976	15.267	4.808	79.925
1790	2	9.831	9.518	21.829	17.577	60.594	35.47	13.564	50.967
1791	2	3.831	3.563	80.762	12.895	6.343	88.774	1.74	9.486
1792	2	14.81	14.049	31.675	43.896	24.429	34.529	36.159	29.312
1793	2	8.097	7.412	61.628	27.442	10.93	77.388	8.149	14.463
1794	2	11.05	11.049	47.421	35.747	16.833	54.141	29.776	16.083
1795	2	7.324	7.391	45.644	52.813	1.543	91.801	5.913	2.287
1796	2	17.074	15.632	61.38	31.328	7.292	31.244	55.406	13.351
1797	2	24.036	22.253	21.385	21.226	57.389	16.497	11.509	71.995
1798	2	14.009	14.41	37.761	42.88	19.359	38.217	41.034	20.749
1799	2	4.531	4.264	53.962	27.235	18.804	78.799	9.287	11.914
1800	2	4.82	4.423	54.876	40.975	4.149	75.22	14.583	10.197
1801	2	7.081	6.257	61.319	12.781	25.9	64.951	6.649	28.4
1802	2	5.636	5.269	61.977	27.732	10.291	88.328	6.32	5.352
1803	2	6.143	5.81	71.48	16.067	12.453	76.162	12.186	11.652
1804	2	6.651	6.887	37.513	18.554	43.933	41.963	19.951	38.086
1805	2	8.701	8.08	28.1	48.236	23.664	55.371	19.839	24.79
1806	2	8.529	7.696	40.954	37.625	21.421	49.831	25.975	24.194
1807	2	10.233	9.499	55.106	27.343	17.551	62.628	21.044	16.328
1808	2	7.834	7.227	56.689	34.657	8.655	53.286	37.733	8.98
1809	2	7.646	8.08	59.391	23.673	16.937	29.01	51.795	19.196
1810	2	11.812	10.373	18.168	29.258	52.574	43.295	41.753	14.952
1811	2	2.659	2.518	39.413	37.119	23.467	78.237	4.964	16.799
1812	2	19.479	18.204	50.726	16.053	33.22	28.285	37.629	34.086
1813	2	6.502	6.167	60.627	36.696	2.676	94.081	1.346	4.573
1814	2	7.43	7.849	39.623	35.437	24.939	72.035	4.243	23.723
1815	2	4.859	4.302	65.734	27.104	7.162	85.332	4.835	9.833
1816	2	9.441	7.411	58.14	31.374	10.486	57.725	27.81	14.465
1817	2	4.228	4.001	59.011	38.931	2.058	90.077	7.798	2.124
1818	2	8.108	7.124	56.006	33.485	10.508	58.436	18.992	22.572
1819	2	21.944	20.448	23.651	20.625	55.724	18.432	20.872	60.695
1820	2	4.863	4.538	58.482	11.845	29.673	59.96	22.014	18.026
1821	4	16.104	15.129	25.099	22.485	52.416	29.896	28.898	41.206
1822	4	20.224	17.867	40.714	19.937	39.349	38.065	14.099	47.837
1823	4	4.64	3.755	62.371	26.595	11.034	74.194	18.296	7.51
1824	4	5.457	5.199	52.117	40.718	7.165	94.076	3.212	2.712
1825	4	0.345	0.288	14.493	47.826	37.681	17.014	14.583	68.403
1826	4	9.738	8.648	40.481	43.099	16.42	65.275	20.698	14.026
1827	4	14.309	13.611	37.662	33.357	28.982	64.661	9.022	26.317
1828	4	4.157	3.846	73.226	25.74	1.034	95.45	1.612	2.938
1829	4	13.75	12.793	70.407	13.164	16.429	44.329	48.175	7.496
1830	4	5.982	5.092	48.378	22.016	29.605	37.667	25.766	36.567
A	3	9.734	9.37	48.192	32.125	19.684	67.161	11.772	21.067
B	3	7.015	7.352	60.47	35.196	4.334	94.967	3.115	1.918
C	3	6.4	6.366	41.328	21.859	36.812	31.668	55.922	12.41
D	3	3.746	3.902	55.953	41.725	2.322	88.211	9.61	2.178
E	3	15.785	14.964	47.418	28.673	23.909	37.236	38.258	24.505
F	3	9.154	7.829	68.145	14.387	17.468	60.71	21.28	18.01
G	3	5.902	6.172	39.732	18.129	42.138	39.825	23.607	36.568
H	3	4.739	4.467	57.924	34.733	7.343	89.165	3.268	7.567
K	3	10.15	9.669	31.961	26.749	41.291	42.104	18.513	39.384
J	3	4.601	4.243	63.986	17.887	18.126	71.082	10.299	18.619
1841	1	4.579	4.666	79.559	17.973	2.468	97.128	0.45	2.422
1842	1	4.526	4.243	55.126	41.825	3.049	91.94	5.397	2.663
1843	1	10.336	9.318	56.976	24.681	18.344	58.392	19.21	22.398
1844	1	5.05	5.343	54.356	39.109	6.535	53.378	39.753	6.869
1845	1	8.363	7.873	70.417	15.748	13.835	62.784	19.306	17.909
1846	1	7.664	6.821	52.74	42.954	4.306	62.953	23.809	13.239
1847	1	5.47	5.094	71.152	24.077	4.771	57.263	37.201	5.536
1848	1	14.267	13.799	52.814	21.343	25.843	34.445	41.641	23.915
1849	1	5.394	5.158	60.141	30.515	9.344	76.25	10.081	13.668
1850	1	5.156	4.753	42.591	39.895	17.514	59.647	18.388	21.965
1851	1	17.12	17.31	51.303	36.051	12.646	16.95	63.986	19.064
1852	1	8.559	8.486	41.979	35.577	22.444	29.743	23.062	47.195
1853	1	7.568	7.047	48.137	33.708	18.155	57.443	23.343	19.214
1854	1	20.848	17.36	49.789	29.605	20.606	9.533	52.771	37.696
1855	1	12.392	10.894	55.972	35.192	8.836	40.766	43.96	15.274
1856	1	7.741	7.26	38.677	29.764	31.559	57.107	8.32	34.573
1857	1	13.38	12.346	41.024	23.371	35.605	37.964	24.113	37.923
1858	1	9.198	8.697	46.119	26.843	27.038	51.638	12.683	35.679
1859	1	5.796	5.565	43.047	53.951	3.002	88.356	8.607	3.037
1860	1	11.381	11.75	63.58	35.427	0.993	59.694	38.63	1.677
1861	1	17.366	17.712	25.285	25.59	49.125	17.305	9.756	72.939
1862	1	3.736	3.64	74.813	19.834	5.353	72.995	20.027	6.978
1863	1	15.146	13.226	50.739	17.384	31.876	31.226	26.758	42.016
1864	1	4.597	4.338	73.809	21.471	4.72	91.425	1.429	7.146
1865	1	0.737	0.696	6.784	22.388	70.828	7.04	11.925	81.034
1866	1	12.217	11.993	23.279	21.552	55.169	23.305	9.197	67.498
1867	1	5.26	4.814	84.43	10.951	4.62	74.553	20.752	4.695
1868	1	12.586	11.074	48.371	23.534	28.095	38.035	34.965	27.0
1869	1	5.101	4.728	75.338	16.134	8.528	86.654	4.399	8.947
1870	1	4.16	3.917	71.971	21.755	6.274	89.124	5.846	5.029
1871	1	5.038	4.815	58.436	17.963	23.601	77.882	0.436	21.682
1872	1	7.023	6.315	70.34	17.571	12.089	76.041	16.817	7.142
1873	1	4.914	4.558	62.963	33.496	3.541	86.661	7.767	5.573
1874	1	12.34	11.493	54.595	20.673	24.733	42.635	23.005	34.36
1875	1	5.536	5.035	58.598	34.194	7.207	86.256	7.031	6.713
1876	1	5.977	6.053	50.929	27.539	21.533	72.014	5.154	22.832
1877	1	2.559	2.409	77.999	19.304	2.696	82.98	14.695	2.325
1878	1	11.487	10.285	32.149	23.635	44.215	49.402	4.249	46.349
1879	1	10.337	10.053	20.76	52.539	26.7	46.623	30.648	22.73
1880	1	10.265	9.558	35.002	47.297	17.701	47.845	45.961	6.194
1881	1	10.722	9.379	49.804	34.536	15.659	50.496	25.749	23.755
1882	1	16.695	15.973	24.81	22.18	53.01	36.449	12.515	51.036
1883	1	6.161	5.595	80.993	13.358	5.648	83.771	9.669	6.559
1884	1	11.412	10.734	50.727	31.002	18.27	45.5	30.063	24.436
1885	1	1.222	1.062	4.092	40.426	55.483	23.164	15.725	61.111
1886	1	8.264	7.514	61.592	27.88	10.528	82.007	2.223	15.771
1887	1	16.205	14.558	56.97	33.008	10.022	32.649	58.634	8.717
1888	1	6.997	4.906	53.494	41.16	5.345	78.17	9.764	12.067
1889	1	6.897	6.406	67.29	22.662	10.048	62.176	29.894	7.93
1890	1	4.644	4.286	69.854	23.04	7.106	76.482	11.666	11.853
1891	1	4.447	2.792	56.105	24.061	19.834	8.202	23.102	68.696
1892	1	20.8	17.819	56.62	20.966	22.413	12.324	67.417	20.259
1893	1	7.519	7.893	35.178	18.606	46.216	62.752	11.871	25.377
1894	1	4.425	4.26	39.48	52.068	8.452	76.549	14.178	9.272
1895	1	4.371	4.345	66.209	28.232	5.559	84.879	8.631	6.49
1896	1	6.232	5.821	59.259	29.044	11.698	47.294	37.193	15.513
1897	1	5.564	5.704	33.178	56.201	10.622	62.342	17.882	19.776
1898	1	17.264	14.156	46.247	30.028	23.726	48.396	18.529	33.074
1899	1	4.488	4.167	64.483	32.999	2.518	94.792	2.496	2.712
1900	1	6.704	5.609	33.502	41.736	24.761	76.841	14.102	9.057
1901	1	4.243	4.204	82.324	13.575	4.101	93.173	3.473	3.354
1902	1	6.903	6.023	76.633	16.688	6.678	74.83	6.907	18.263
1903	1	10.45	9.985	43.455	31.502	25.043	64.837	9.174	25.989
1904	1	19.117	17.084	32.892	20.662	46.446	36.836	12.31	50.855
1905	1	4.226	3.92	73.213	17.534	9.252	78.189	7.423	14.388
1906	1	1.125	1.084	62.133	14.667	23.2	65.037	11.531	23.432
1907	1	5.076	4.793	65.859	32.427	1.714	79.679	17.38	2.942
1908	1	8.315	7.063	45.015	29.693	25.292	41.3	12.374	46.326
1909	1	6.007	5.446	48.177	38.355	13.468	77.965	15.296	6.739
1910	1	5.024	3.901	35.748	57.325	6.927	96.616	2.666	0.718
1911	1	9.95	9.252	40.623	14.884	44.492	37.203	14.624	48.173
1912	1	5.444	5.323	43.075	46.859	10.066	80.763	5.467	13.77
1913	1	7.272	6.918	69.994	29.414	0.591	71.075	26.482	2.443
1914	1	16.382	14.596	53.614	28.128	18.258	41.772	25.959	32.269
1915	1	3.797	3.528	35.475	36.845	27.68	60.431	12.387	27.183
1916	1	6.832	6.35	58.431	30.108	11.461	73.559	13.118	13.323
1917	1	4.929	5.064	59.728	30.047	10.225	73.795	15.62	10.585
1918	1	10.615	10.471	79.915	15.506	4.578	57.129	34.791	8.079
1919	1	3.608	3.733	53.936	20.538	25.527	75.087	12.832	12.081
1920	1	8.163	7.604	26.902	46.368	26.73	61.428	11.494	27.078
1921	1	6.402	6.65	50.672	47.563	1.765	95.173	3.128	1.699
